datetime,date,time,Ltot_raw (kW),Ltot_impute (kW),temp,temp_K,peak_type,is_peak,generation_outage,scenario,P_clear,price,hourly_cost,price_old_hourly_cost,hour,day_of_week,is_weekend,T_schedule_base_F,P_average_24h,sigma_actual_24h,P_clear_z_24h,P_clear_lag_1,P_clear_lag_2,P_clear_lag_3,P_clear_lag_24,P_clear_lag_25,P_clear_lag_26,P_clear_lag_48,P_clear_lag_168,load_lag_1,load_lag_2,load_lag_3,load_lag_24,load_lag_25,load_lag_26,temp_lag_1,temp_lag_24
2025-01-26 14:00:00,2025-01-26,14:00:00,2.8153070064304337,2.8153070064304337,76.47800000000007,297.86,on_peak,1,0,normal,5.0022,5.0022,14.082728707566316,14.010093786800413,14,6,1,76.0,3.608012500000001,0.9845646839052687,1.416,4.9764,5.0148,3.8474,4.8674,4.79,4.9301,5.4887,5.2046,2.514987676935045,2.397142314202139,2.6662260135018885,2.620392316457474,1.5194541747383896,3.193341719641708,78.1295,78.73700000000005
2025-01-26 15:00:00,2025-01-26,15:00:00,4.184889553022609,4.184889553022609,75.27650000000003,297.1925,on_peak,1,0,normal,5.2866,5.2866,22.12383711100933,20.933654522129697,15,6,1,76.0,3.613629166666667,0.9924147092820012,1.6858,5.0022,4.9764,5.0148,4.9252,4.8674,4.79,5.4597,5.6686,2.8153070064304337,2.514987676935045,2.397142314202139,2.9949103429986432,2.620392316457474,1.5194541747383896,76.47800000000007,77.60750000000006
2025-01-26 16:00:00,2025-01-26,16:00:00,3.9226480103209473,3.9226480103209473,74.4170000000001,296.71500000000003,on_peak,1,0,normal,5.1811,5.1811,20.32363160627386,20.73747097136272,16,6,1,76.0,3.6286875,1.0156508139729503,1.5285,5.2866,5.0022,4.9764,4.9394,4.9252,4.8674,5.1045,5.4441,4.184889553022609,2.8153070064304337,2.514987676935045,2.924613606865382,2.9949103429986432,2.620392316457474,75.27650000000003,76.63100000000003
2025-01-26 17:00:00,2025-01-26,17:00:00,3.2075547453645123,3.2075547453645123,73.69700000000003,296.315,on_peak,1,0,normal,4.9851,4.9851,15.989981161116631,16.618661891208074,17,6,1,72.0,3.6387583333333335,1.030305029513388,1.3067,5.1811,5.2866,5.0022,4.9054,4.9394,4.9252,4.9654,5.5209,3.9226480103209473,4.184889553022609,2.8153070064304337,2.614797285456923,2.924613606865382,2.9949103429986432,74.4170000000001,75.67700000000008
2025-01-26 18:00:00,2025-01-26,18:00:00,3.0636946500314868,3.0636946500314868,73.05350000000001,295.9575,mid_peak,1,0,normal,3.641,3.641,11.154912220764643,15.272824199871964,18,6,1,72.0,3.642079166666667,1.0346842521856694,-0.001,4.9851,5.1811,5.2866,3.8218,4.9054,4.9394,3.6265,3.8647,3.2075547453645123,3.9226480103209473,4.184889553022609,3.488978617260386,2.614797285456923,2.924613606865382,73.69700000000003,74.7545
2025-01-26 19:00:00,2025-01-26,19:00:00,2.0310066986597533,2.0310066986597533,72.5,295.65,mid_peak,0,0,normal,3.4082,3.4082,6.922077030372171,7.394895389820162,19,6,1,72.0,3.6345458333333327,1.033976791001478,-0.2189,3.641,4.9851,5.1811,4.184,3.8218,4.9054,3.4882,3.4863,3.0636946500314868,3.2075547453645123,3.9226480103209473,5.1784437913757895,3.488978617260386,2.614797285456923,73.05350000000001,73.8455
2025-01-26 20:00:00,2025-01-26,20:00:00,2.7477213454463287,2.7477213454463287,72.08150000000008,295.4175,mid_peak,1,0,normal,3.6104,3.6104,9.920373145599426,9.364783889550177,20,6,1,72.0,3.602220833333333,1.0281629654194653,0.008,3.4082,3.641,4.9851,3.9152,4.184,3.8218,3.3504,3.3953,2.0310066986597533,3.0636946500314868,3.2075547453645123,4.218220349967451,5.1784437913757895,3.488978617260386,72.5,72.86900000000007
2025-01-26 21:00:00,2025-01-26,21:00:00,2.6254481743210336,2.6254481743210336,71.7125,295.2125,mid_peak,1,0,normal,3.5938,3.5938,9.435335648874933,9.47891808856866,21,6,1,72.0,3.5895208333333333,1.0260091299615697,0.0042,3.6104,3.4082,3.641,3.8526,3.9152,4.184,3.2974,3.4978,2.7477213454463287,2.0310066986597533,3.0636946500314868,4.184542373290158,4.218220349967451,5.1784437913757895,72.08150000000008,72.08600000000007
2025-01-26 22:00:00,2025-01-26,22:00:00,1.955118999497681,1.955118999497681,71.31650000000005,294.9925,off_peak,0,0,normal,2.4018,2.4018,4.69580481299353,7.0263066603947655,22,6,1,74.0,3.5787375000000003,1.0244828140865516,-1.1488,3.5938,3.6104,3.4082,2.6199,3.8526,3.9152,2.2687,2.4935,2.6254481743210336,2.7477213454463287,2.0310066986597533,3.231095939326776,4.184542373290158,4.218220349967451,71.7125,71.56850000000013
2025-01-26 23:00:00,2025-01-26,23:00:00,0.9418802258825169,0.9418802258825169,70.99250000000004,294.8125,off_peak,0,0,normal,2.2,2.2,2.072136496941537,2.262207926524629,23,6,1,74.0,3.56965,1.0342782902773964,-1.3243,2.4018,3.5938,3.6104,2.6239,2.6199,3.8526,2.2131,2.2,1.955118999497681,2.6254481743210336,2.7477213454463287,3.3944775414519577,3.231095939326776,4.184542373290158,71.31650000000005,71.27149999999999
